"group"	"objectID"	"neededResearches"	"mesh"	"shadowType"	"viewParamsIndex"	"price"	"timeOfBuild"	"$soundPackID"	"$smokeID"	"$killExplosionID"	"$destructedID"	"rangeOfSight"	"plugType"	"slotType"	"maxAlphaPerTick"	"maxBetaPerTick"	"alphaMargin"	"betaMargin"	"barrelBetaType"	"barrelBetaAngle"	"barrelCount"	"$ammoID"	"ammoType"	"targetType"	"rangeOfFire"	"plusDamage"	"fireType"	"shootDelay"	"needExternal"	"reloadDelay"	"maxAmmo"	"$barrelExplosionID"
"LCWHP1,LCWHP2,LCWHP3"	LCWHP1	"RES_LC_WHP1"	"LCWHP1"	10	0	750	1200	"SND_SHT_HERO"	""	""	"NEXBCANNON"	3	"b1"	""	3	3	0	30	0	0	1	"MIS_LCWHP1"	3	1	8	0	0	12	0	20	12	""
"LCWHP1,LCWHP2,LCWHP3"	LCWHP2	"RES_LC_WHP2"	"LCWHP2"	10	0	750	1200	"SND_SHT_HERO"	""	""	"NEXBCANNON"	3	"b1"	""	3	3	0	30	0	0	1	"MIS_LCWHP2"	3	1	9	0	0	12	0	20	12	""
"LCWHP1,LCWHP2,LCWHP3"	LCWHP3	"RES_LC_WHP3"	"LCWHP3"	10	0	750	1200	"SND_SHT_HERO"	""	""	"NEXBCANNON"	3	"b1"	""	3	3	0	30	0	0	1	"MIS_LCWHP3"	3	1	10	0	0	12	0	20	12	""
"LCWHRG1,LCWHRG2"	LCWHRG1	"RES_LC_WHRG1"	"LCWHRG1"	10	1	700	1200	"SND_SHT_R2"	""	""	"NEXBCANNON"	4	"b1"	"b8,12"	3	3	64	20	0	0	1	"MIS_LCHRG1"	4	1	7	0	0	35	1	0	40	"SHT_HI"
"LCWHRG1,LCWHRG2"	LCWHRG2	"RES_LC_WHRG2"	"LCWHRG2"	10	1	700	1200	"SND_SHT_R2"	""	""	"NEXBCANNON"	4	"b1"	"b8,12"	3	3	64	20	0	0	1	"MIS_LCHRG1"	4	1	7	0	0	20	1	0	50	"SHT_HI"
"LCWHS1,LCWHS2,LCWHS3"	LCWHS1	"RES_LC_WHS1"	"LCWHS1"	10	0	600	1300	"SND_SHT_S2"	""	""	"NEXBCANNON"	3	"b1"	""	3	3	0	63	0	0	1	"MIS_HS2"	8	1	4	0	0	20	0	80	10	"SHT_HS"
"LCWHS1,LCWHS2,LCWHS3"	LCWHS2	"RES_LC_WHS2"	"LCWHS2"	10	0	600	1300	"SND_SHT_S2"	""	""	"NEXBCANNON"	3	"b1"	""	3	3	0	63	0	0	1	"MIS_HS3"	8	1	5	0	0	20	0	48	10	"SHT_HS"
"LCWHS1,LCWHS2,LCWHS3"	LCWHS3	"RES_LC_NOT_FOR_BUILD"	"LCWHS3"	10	0	650	1400	"SND_SHT_S2"	""	""	"NEXBCANNON"	3	"b1"	""	3	3	0	63	0	0	1	"MIS_HS3"	8	1	5	0	0	20	0	48	10	"SHT_HS"
"LCWMR1,LCWMR2,LCWMR3"	LCWMR1	"RES_LC_WMR1"	"LCWMR1"	10	0	700	1200	"SND_SHT_R2"	""	""	"NEXBCANNON"	4	"b1"	""	3	3	64	20	0	0	1	"MIS_LC_MR1"	6	3	7	0	0	32	1	0	50	""
"LCWMR1,LCWMR2,LCWMR3"	LCWMR2	"RES_LC_WMR2"	"LCWMR2"	10	0	700	1200	"SND_SHT_R2"	""	""	"NEXBCANNON"	4	"b1"	""	3	3	64	20	0	0	2	"MIS_LC_MR1"	6	3	8	0	1	60	1	0	70	""
"LCWMR1,LCWMR2,LCWMR3"	LCWMR3	"RES_LC_WMR3"	"LCWMR3"	10	0	700	1200	"SND_SHT_R2"	""	""	"NEXBCANNON"	4	"b1"	""	3	3	64	20	0	0	2	"MIS_LC_MR1"	6	3	9	0	1	50	1	0	90	""
"LCWRG1,LCWRG2"	LCWRG1	""	"LCWRG1"	10	0	350	600	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b11"	""	5	3	64	20	0	0	1	"MIS_LCRG1"	4	1	5	0	0	22	1	0	80	"SHT_SI"
"LCWRG1,LCWRG2"	LCWRG2	"RES_LC_WRG2"	"LCWRG2"	10	0	350	600	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b11"	""	5	3	64	20	0	0	2	"MIS_LCRG1"	4	1	5	0	0	16	1	0	130	"SHT_SI"
"LCWSAAE1,LCWSAAE2,LCWSAAE3"	LCWSAAE1	"RES_LC_WAAE1"	"LCWSAAE1"	10	0	350	300	"SND_SHT_HERO"	""	""	"NEXSCANNON"	3	"b0,13"	""	15	10	64	32	0	0	1	"MIS_HEAA"	3	2	8	0	0	9	0	30	10	""
"LCWSAAE1,LCWSAAE2,LCWSAAE3"	LCWSAAE2	"RES_LC_WAAE2"	"LCWSAAE2"	10	0	350	300	"SND_SHT_HERO"	""	""	"NEXSCANNON"	3	"b0,13"	""	15	10	64	32	0	0	1	"MIS_HEAA"	3	2	8	0	0	7	0	20	10	""
"LCWSAAE1,LCWSAAE2,LCWSAAE3"	LCWSAAE3	"RES_LC_NOT_FOR_BUILD"	"LCWSAAE3"	10	0	450	300	"SND_SHT_HERO"	""	""	"NEXSCANNON"	3	"b0,13"	""	15	10	64	32	0	0	1	"MIS_HEAA"	3	2	8	0	0	6	0	20	10	""
"LCWSAARG1,LCWSAARG2"	LCWSAARG1	"RES_LC_WAARG1"	"LCWSAARG2"	10	1	350	300	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b0,13"	""	15	10	64	32	0	0	2	"MIS_LCAARG1"	4	2	9	0	0	9	1	0	150	"SHT_SI"
"LCWSAARG1,LCWSAARG2"	LCWSAARG2	"RES_LC_NOT_FOR_BUILD"	"LCWSAARG2"	10	0	450	300	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b0,13"	""	15	10	64	32	0	0	2	"MIS_LCAARG1"	4	2	9	0	0	9	1	0	150	"SHT_SI"
"LCWSL1,LCWSL2,LCWSL3"	LCWSL1	"RES_LC_WSL1"	"LCWSL1"	10	0	300	600	"SND_SHT_E1"	""	""	"NEXSCANNON"	3	"b11"	""	5	3	32	45	0	0	1	"MIS_SE2"	3	1	5	0	0	12	0	56	10	""
"LCWSL1,LCWSL2,LCWSL3"	LCWSL2	"RES_LC_WSL2"	"LCWSL2"	10	0	300	600	"SND_SHT_E1"	""	""	"NEXSCANNON"	3	"b11"	""	5	3	32	45	0	0	1	"MIS_SE3"	3	1	6	0	0	12	0	40	10	""
"LCWSL1,LCWSL2,LCWSL3"	LCWSL3	"RES_LC_NOT_FOR_BUILD"	"LCWSL3"	10	0	450	600	"SND_SHT_E1"	""	""	"NEXSCANNON"	3	"b11"	""	5	3	32	45	0	0	1	"MIS_SE3"	3	1	7	0	0	12	0	24	10	""
"LCWSM1,LCWSM2,LCWSM3"	LCWSM1	"RES_LC_NOT_FOR_BUILD"	"LCWSM1"	10	0	900	800	"SND_SHT_R2"	""	""	"NEXBCANNON"	4	"b14"	""	3	3	64	20	0	0	1	"MIS_LC_SUB1"	6	1	5	0	0	40	0	40	10	""
"LCWSM1,LCWSM2,LCWSM3"	LCWSM2	"RES_LC_NOT_FOR_BUILD"	"LCWSM2"	10	0	900	800	"SND_SHT_R2"	""	""	"NEXBCANNON"	4	"b14"	""	3	3	64	20	0	0	1	"MIS_LC_SUB2"	6	1	6	0	0	35	0	35	10	""
"LCWSM1,LCWSM2,LCWSM3"	LCWSM3	"RES_LC_NOT_FOR_BUILD"	"LCWSM3"	10	0	900	800	"SND_SHT_R2"	""	""	"NEXBCANNON"	4	"b14"	""	3	3	64	20	0	0	1	"MIS_LC_SUB3"	6	1	7	0	0	30	0	30	10	""
"LCWSR1,LCWSR2,LCWSR3"	LCWSR1	""	"LCWSR1"	10	0	300	500	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b11"	""	5	3	64	20	0	0	1	"MIS_LC_GR1"	6	3	6	0	0	24	1	0	60	""
"LCWSR1,LCWSR2,LCWSR3"	LCWSR2	"RES_LC_WSR2"	"LCWSR2"	10	0	300	500	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b11"	""	5	3	64	20	0	0	2	"MIS_LC_GR1"	6	3	7	0	0	19	1	0	80	""
"LCWSR1,LCWSR2,LCWSR3"	LCWSR3	"RES_LC_WSR3"	"LCWSR3"	10	0	300	500	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b11"	""	5	3	64	20	0	0	2	"MIS_LC_GR1"	6	3	8	0	1	32	1	0	100	""
"LCWSS1,LCWSS2,LCWSS3"	LCWSS1	"RES_LC_WSS1"	"LCWSS1"	10	0	400	700	"SND_SHT_S1"	""	""	"NEXSCANNON"	3	"b11"	""	3	3	0	63	0	0	1	"MIS_SS2"	8	1	4	0	0	0	0	60	5	"SHT_SS"
"LCWSS1,LCWSS2,LCWSS3"	LCWSS2	"RES_LC_WSS2"	"LCWSS2"	10	0	400	700	"SND_SHT_S1"	""	""	"NEXSCANNON"	3	"b11"	""	3	3	0	63	0	0	1	"MIS_SS3"	8	1	5	0	0	10	0	56	5	"SHT_SS"
"LCWSS1,LCWSS2,LCWSS3"	LCWSS3	"RES_LC_NOT_FOR_BUILD"	"LCWSS3"	10	0	450	700	"SND_SHT_S1"	""	""	"NEXSCANNON"	3	"b11"	""	3	3	0	63	0	0	1	"MIS_SS3"	8	1	5	0	0	10	0	56	5	"SHT_SS"
"LCWUFO"	LCWUFO	"RES_LC_NOT_FOR_BUILD"	"LCWUFO1"	10	0	0	0	"SND_SHT_UFO"	""	""	""	4	"b0,2"	""	4	3	20	32	0	0	2	"MIS_UFO"	13	1	6	0	1	5	0	5	10	"SHT_UFO"
