"group"	"objectID"	"neededResearches"	"mesh"	"shadowType"	"viewParamsIndex"	"price"	"timeOfBuild"	"$soundPackID"	"$smokeID"	"$killExplosionID"	"$destructedID"	"hp"	"regenerationHP"	"armor"	"calorificCapacity"	"disableResist"	"storeableFlags"	"standType"	"passiveMask"	"$wallCopulaID"
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXLCBBA	""	"NEXLCBBA"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	150	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXLCBMR	""	"NEXLCBMR"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	200	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXLCBSR	""	"NEXLCBSR"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	200	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXLCBRC	""	"NEXLCBRC"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	200	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXLCBAB	""	"NEXLCBAB"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	200	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXLCBGA	""	"NEXLCBGA"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	150	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXLCBDE	""	"NEXLCBDE"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	100	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXLCBHQ	""	"NEXLCBHQ"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	300	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXLCBSD	""	"NEXLCBSD"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	150	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXLCBWC	""	"NEXLCBWC"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	100	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXLCBSS	""	"NEXLCBSS"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	300	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXUCSBBA	""	"NEXUCSBBA"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	300	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXUCSBFA	""	"NEXUCSBFA"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	300	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXUCSBPP	""	"NEXUCSBPP"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	300	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXUCSBPR	""	"NEXUCSBPR"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	300	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXUCSBTB	""	"NEXUCSBTB"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	300	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXUCSBET	""	"NEXUCSBET"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	50	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXUCSBRF	""	"NEXUCSBRF"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	300	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXUCSBRC	""	"NEXUCSBRC"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	300	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXUCSBAB	""	"NEXUCSBAB"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	300	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXUCSBWB	""	"NEXUCSBWB"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	300	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXUCSBFO	""	"NEXUCSBFO"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	300	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXUCSBPB	""	"NEXUCSBPB"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	300	0	0	0	0	0	0	"b7"	""
