"group"	"objectID"	"neededResearches"	"mesh"	"shadowType"	"viewParamsIndex"	"price"	"timeOfBuild"	"$soundPackID"	"$smokeID"	"$killExplosionID"	"$destructedID"	"rangeOfSight"	"plugType"	"slotType"	"maxAlphaPerTick"	"maxBetaPerTick"	"alphaMargin"	"betaMargin"	"barrelBetaType"	"barrelBetaAngle"	"barrelCount"	"$ammoID"	"ammoType"	"targetType"	"rangeOfFire"	"plusDamage"	"fireType"	"shootDelay"	"needExternal"	"reloadDelay"	"maxAmmo"	"$barrelExplosionID"
"UCSWGATHA1,UCSWGATHA2"	UCSWGATHA1	"RES_UCS_WGATHA1"	"UCSWGATHA1"	10	0	800	1200	"SND_SHT_C1"	""	""	""	4	"b0,3"	""	5	3	20	50	0	0	1	"MIS_AGATH1"	4	1	8	0	1	20	1	0	250	"SHT_CH"
"UCSWGATHA1,UCSWGATHA2"	UCSWGATHA2	"RES_UCS_WGATHA2"	"UCSWGATHA2"	10	0	800	1200	"SND_SHT_C1"	""	""	""	4	"b0,3"	""	5	3	20	50	0	0	2	"MIS_AGATH1"	4	1	8	0	1	26	1	0	300	"SHT_CH"
"UCSWGATHB1,UCSWGATHB2"	UCSWGATHB1	"RES_UCS_WGATH1"	"UCSWGATHB1"	10	0	600	300	"SND_SHT_C1"	""	""	"NEXSCANNON"	2	"b5"	""	5	3	0	50	0	0	1	"MIS_TGATH1"	4	1	9	0	1	5	1	0	250	"SHT_CH"
"UCSWGATHB1,UCSWGATHB2"	UCSWGATHB2	"RES_UCS_WGATH2"	"UCSWGATHB2"	10	0	600	300	"SND_SHT_C1"	""	""	"NEXSCANNON"	2	"b5"	""	5	3	0	50	0	0	2	"MIS_TGATH1"	4	1	9	0	1	6	1	0	300	"SHT_CH"
"UCSWGT1,UCSWGT2"	UCSWGT1	"RES_UCS_WHG1"	"UCSWDHG1"	10	1	800	1200	"SND_SHT_C3"	""	""	""	3	"b19"	""	3	0	10	20	2	32	2	"MIS_HG1"	10	1	15	0	1	15	1	0	100	"SHT_HC"
"UCSWGT1,UCSWGT2"	UCSWGT2	"RES_UCS_WHG2"	"UCSWDHG1"	10	1	800	1200	"SND_SHT_C3"	""	""	""	3	"b19"	""	3	0	10	20	2	32	4	"MIS_HG1"	10	1	15	0	1	18	1	0	200	"SHT_HC"
"UCSWHFLT1,UCSWHFLT2"	UCSWHFLT1	"RES_UCS_WFLH1"	"UCSWHFLT1"	10	1	850	1200	"SND_SHT_I2"	""	""	"NEXSCANNON"	3	"b8"	"b11,12"	3	3	0	63	0	0	4	"MIS_FLH1"	3	1	5	0	1	15	1	0	200	"EXP_FL1"
"UCSWHFLT1,UCSWHFLT2"	UCSWHFLT2	"RES_UCS_WFLH2"	"UCSWHFLT2"	10	1	850	1200	"SND_SHT_I2"	""	""	"NEXSCANNON"	3	"b8"	"b11,12"	3	3	0	63	0	0	4	"MIS_FLH1"	3	1	5	0	1	12	1	0	250	"EXP_FL1"
"UCSWSCH1,UCSWSCH2,UCSWSCH3"	UCSWSCH1	""	"UCSWSCH1"	10	0	200	100	"SND_SHT_C1"	""	""	"NEXSCANNON"	2	"b11"	""	5	3	0	32	0	0	1	"MIS_UCS_CH1"	4	3	6	0	0	20	1	0	100	"SHT_CH"
"UCSWSCH1,UCSWSCH2,UCSWSCH3"	UCSWSCH2	"RES_UCS_WCH2"	"UCSWSCH2"	10	0	200	100	"SND_SHT_C1"	""	""	"NEXSCANNON"	2	"b11"	""	5	3	0	32	0	0	2	"MIS_UCS_CH1"	4	3	6	0	1	26	1	0	150	"SHT_CH"
"UCSWSCH1,UCSWSCH2,UCSWSCH3"	UCSWSCH3	"RES_UCS_WGATL2"	"UCSWGATLB2"	10	0	300	600	"SND_SHT_C1"	""	""	"NEXSCANNON"	2	"b11"	""	5	3	0	32	0	0	2	"MIS_UCS_SMG1"	4	3	6	0	1	26	1	0	200	"SHT_CH"
"UCSWSM1,UCSWSM2,UCSWSM3"	UCSWSM1	""	"UCSWSM1"	10	0	900	800	"SND_SHT_R2"	""	""	"NEXBCANNON"	4	"b14"	""	3	3	64	20	0	0	1	"MIS_ED_SUB1"	6	1	5	0	0	40	0	40	10	""
"UCSWSM1,UCSWSM2,UCSWSM3"	UCSWSM2	""	"UCSWSM2"	10	0	900	800	"SND_SHT_R2"	""	""	"NEXBCANNON"	4	"b14"	""	3	3	64	20	0	0	1	"MIS_ED_SUB2"	6	1	6	0	0	35	0	35	10	""
"UCSWSM1,UCSWSM2,UCSWSM3"	UCSWSM3	""	"UCSWSM3"	10	0	900	800	"SND_SHT_R2"	""	""	"NEXBCANNON"	4	"b14"	""	3	3	64	20	0	0	1	"MIS_ED_SUB3"	6	1	7	0	0	30	0	30	10	""
"UCSWSMR1,UCSWSMR2"	UCSWSMR1	"RES_UCS_WMR1"	"UCSWSMR1"	10	1	650	1000	"SND_SHT_R2"	""	""	"NEXSCANNON"	4	"b11"	""	3	3	64	20	0	0	1	"MIS_UCS_MR1"	6	3	10	0	0	29	1	4	60	""
"UCSWSMR1,UCSWSMR2"	UCSWSMR2	"RES_UCS_WMR2"	"UCSWSMR2"	10	1	650	1000	"SND_SHT_R2"	""	""	"NEXSCANNON"	4	"b11"	""	3	3	64	20	0	0	2	"MIS_UCS_MR1"	6	3	10	0	1	40	1	4	90	""
"UCSWSSP1,UCSWSSP2,UCSWSSP3"	UCSWSSP1	"RES_UCS_WSP1"	"UCSWSSP1"	10	0	350	600	"SND_SHT_P1"	""	""	"NEXSCANNON"	2	"b11"	""	5	3	0	20	0	0	1	"MIS_SP"	13	1	6	0	0	5	0	20	50	"SHT_SP"
"UCSWSSP1,UCSWSSP2,UCSWSSP3"	UCSWSSP2	"RES_UCS_WSP2"	"UCSWSSP2"	10	0	350	600	"SND_SHT_P1"	""	""	"NEXSCANNON"	2	"b11"	""	5	3	0	20	0	0	2	"MIS_SP"	13	1	7	0	1	5	0	10	100	"SHT_SP"
"UCSWSSP1,UCSWSSP2,UCSWSSP3"	UCSWSSP3	"RES_UCS_NOT_FOR_BUILD"	"UCSWSSP2"	10	0	350	600	"SND_SHT_P1"	""	""	"NEXSCANNON"	2	"b11"	""	5	3	0	20	0	0	2	"MIS_SP"	13	1	7	0	1	5	0	10	100	"SHT_SP"
"UCSWSSR1,UCSWSSR2,UCSWSSR3"	UCSWSSR1	"RES_UCS_WSR1"	"UCSWSSR1"	10	0	300	500	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b11"	""	5	3	64	20	0	0	1	"MIS_UCS_SR1"	6	3	8	0	0	24	1	4	60	""
"UCSWSSR1,UCSWSSR2,UCSWSSR3"	UCSWSSR2	"RES_UCS_WSR2"	"UCSWSSR2"	10	0	300	500	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b11"	""	5	3	64	20	0	0	2	"MIS_UCS_SR1"	6	3	8	0	1	36	1	4	80	""
"UCSWSSR1,UCSWSSR2,UCSWSSR3"	UCSWSSR3	"RES_UCS_WSR3"	"UCSWSSR3"	10	0	300	500	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b11"	""	5	3	64	20	0	0	3	"MIS_UCS_SR1"	6	3	8	0	1	41	1	4	100	""
"UCSWTBSC1,UCSWTBSC2"	UCSWTBSC1	""	"UCSWTSC1"	10	1	300	300	"SND_SHT_C2"	""	""	"NEXSCANNON"	3	"b4,5"	""	5	3	0	15	0	0	1	"MIS_UCSSC1"	4	1	6	0	1	20	1	0	100	"SHT_SC"
"UCSWTBSC1,UCSWTBSC2"	UCSWTBSC2	"RES_UCSWTSC2"	"UCSWTSC2"	10	1	300	300	"SND_SHT_C2"	""	""	"NEXSCANNON"	3	"b4,5"	""	5	3	0	15	0	0	2	"MIS_UCSSC1"	4	1	6	0	1	26	1	0	200	"SHT_SC"
"UCSWTCAN1,UCSWTCAN2"	UCSWTCAN1	"RES_UCSWBHC1"	"UCSWTCAN1"	10	1	650	1200	"SND_SHT_C3"	""	""	"NEXBCANNON"	3	"b19"	"b11,12"	3	3	0	20	0	0	2	"MIS_UCSHC1"	4	1	8	0	1	45	1	0	60	"SHT_HC"
"UCSWTCAN1,UCSWTCAN2"	UCSWTCAN2	"RES_UCSWBHC2"	"UCSWTCAN2"	10	1	650	1200	"SND_SHT_C3"	""	""	"NEXBCANNON"	3	"b19"	"b11,12"	3	3	0	20	0	0	4	"MIS_UCSHC1"	4	1	8	0	1	45	1	0	100	"SHT_HC"
"UCSWTCH1,UCSWTCH2,UCSWTCH3"	UCSWTCH1	""	"UCSWTCH1"	10	1	200	100	"SND_SHT_C1"	""	""	"NEXSCANNON"	2	"b7"	""	5	3	0	32	0	0	1	"MIS_UCS_CH1"	4	3	6	0	0	20	1	0	100	"SHT_CH"
"UCSWTCH1,UCSWTCH2,UCSWTCH3"	UCSWTCH2	"RES_UCS_WCH2"	"UCSWTCH2"	10	1	200	100	"SND_SHT_C1"	""	""	"NEXSCANNON"	2	"b7"	""	5	3	0	32	0	0	2	"MIS_UCS_CH1"	4	3	6	0	1	26	1	0	150	"SHT_CH"
"UCSWTCH1,UCSWTCH2,UCSWTCH3"	UCSWTCH3	"RES_UCS_WGATL2"	"UCSWGATL2"	10	2	300	600	"SND_SHT_C1"	""	""	"NEXSCANNON"	2	"b7"	""	5	3	0	32	0	0	2	"MIS_UCS_SMG1"	4	3	6	0	1	26	1	0	200	"SHT_CH"
"UCSWTFL1,UCSWTFL2"	UCSWTFL1	"RES_UCS_WFL1"	"UCSWTFL1"	10	1	350	800	"SND_SHT_I2"	""	""	"NEXSCANNON"	3	"b7"	""	3	3	0	63	0	0	3	"MIS_FL1"	3	1	5	0	1	15	1	0	150	"EXP_FL1"
"UCSWTFL1,UCSWTFL2"	UCSWTFL2	"RES_UCS_WFL2"	"UCSWTFL2"	10	1	350	800	"SND_SHT_I2"	""	""	"NEXSCANNON"	3	"b7"	""	3	3	0	63	0	0	3	"MIS_FL1"	3	1	5	0	1	12	1	0	200	"EXP_FL1"
"UCSWTSC1,UCSWTSC2"	UCSWTSC1	""	"UCSWTSC1"	10	1	300	600	"SND_SHT_C2"	""	""	"NEXSCANNON"	3	"b7"	""	5	3	0	15	0	0	1	"MIS_UCSSC1"	4	1	6	0	1	20	1	0	100	"SHT_SC"
"UCSWTSC1,UCSWTSC2"	UCSWTSC2	"RES_UCSWTSC2"	"UCSWTSC2"	10	1	300	600	"SND_SHT_C2"	""	""	"NEXSCANNON"	3	"b7"	""	5	3	0	15	0	0	2	"MIS_UCSSC1"	4	1	6	0	1	26	1	0	200	"SHT_SC"
"UCSWTSG1,UCSWTSG2"	UCSWTSG1	""	"UCSWTSG1"	10	1	300	500	"SND_SHT_C3"	""	""	""	3	"b7"	""	3	0	10	20	2	32	2	"MIS_G1"	10	1	9	0	1	20	1	0	80	"SHT_HC"
"UCSWTSG1,UCSWTSG2"	UCSWTSG2	"RES_UCS_WSG2"	"UCSWTSG2"	10	1	300	500	"SND_SHT_C3"	""	""	""	3	"b7"	""	3	0	10	20	2	32	3	"MIS_G1"	10	1	9	0	1	20	1	0	120	"SHT_HC"
"UCSWTSGB1,UCSWTSGB2"	UCSWTSGB1	""	"UCSWTSG1"	10	1	300	500	"SND_SHT_C3"	""	""	""	3	"b4,5"	""	3	0	10	20	2	32	2	"MIS_G1"	10	1	9	0	1	20	1	0	100	"SHT_HC"
"UCSWTSGB1,UCSWTSGB2"	UCSWTSGB2	"RES_UCS_WSG2"	"UCSWTSG2"	10	1	300	500	"SND_SHT_C3"	""	""	""	3	"b4,5"	""	3	0	10	20	2	32	3	"MIS_G1"	10	1	9	0	1	20	1	0	140	"SHT_HC"
"UCSWTSP1,UCSWTSP2,UCSWTSP3"	UCSWTSP1	"RES_UCS_WSP1"	"UCSWTSP1"	10	1	350	600	"SND_SHT_P1"	""	""	"NEXSCANNON"	2	"b7"	""	5	3	0	20	0	0	1	"MIS_SP"	13	1	6	0	0	5	0	20	50	"SHT_SP"
"UCSWTSP1,UCSWTSP2,UCSWTSP3"	UCSWTSP2	"RES_UCS_WSP2"	"UCSWTSP2"	10	1	350	600	"SND_SHT_P1"	""	""	"NEXSCANNON"	2	"b7"	""	5	3	0	20	0	0	2	"MIS_SP"	13	1	7	0	1	5	0	10	100	"SHT_SP"
"UCSWTSP1,UCSWTSP2,UCSWTSP3"	UCSWTSP3	"RES_UCS_NOT_FOR_BUILD"	"UCSWTSP2"	10	1	350	600	"SND_SHT_P1"	""	""	"NEXSCANNON"	2	"b7"	""	5	3	0	20	0	0	2	"MIS_SP"	13	1	7	0	1	5	0	10	100	"SHT_SP"
"UCSWTSR1,UCSWTSR2,UCSWTSR3"	UCSWTSR1	"RES_UCS_WSR1"	"UCSWTSR1"	10	1	300	500	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b7"	""	5	3	64	20	0	0	2	"MIS_UCS_SR1"	6	3	8	0	1	48	1	4	60	""
"UCSWTSR1,UCSWTSR2,UCSWTSR3"	UCSWTSR2	"RES_UCS_WSR2"	"UCSWTSR2"	10	1	300	500	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b7"	""	5	3	64	20	0	0	4	"MIS_UCS_SR1"	6	3	8	0	2	38	1	4	80	""
"UCSWTSR1,UCSWTSR2,UCSWTSR3"	UCSWTSR3	"RES_UCS_WSR3"	"UCSWTSR3"	10	1	300	500	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b7"	""	5	3	64	20	0	0	4	"MIS_UCS_SR1"	6	3	8	0	2	32	1	4	100	""
