"group"	"objectID"	"neededResearches"	"mesh"	"shadowType"	"viewParamsIndex"	"price"	"timeOfBuild"	"$soundPackID"	"$smokeID"	"$killExplosionID"	"$destructedID"	"rangeOfSight"	"plugType"	"slotType"	"maxAlphaPerTick"	"maxBetaPerTick"	"alphaMargin"	"betaMargin"	"barrelBetaType"	"barrelBetaAngle"	"barrelCount"	"$ammoID"	"ammoType"	"targetType"	"rangeOfFire"	"plusDamage"	"fireType"	"shootDelay"	"needExternal"	"reloadDelay"	"maxAmmo"	"$barrelExplosionID"
"EDWSCH1,EDWSCH2,EDWSCH3"	EDWSCH2	"RES_ED_WSCH2"	"EDWSCH2"	10	1	800	1400	"SND_SHT_S2"	""	""	"NEXSCANNON"	3	"b1"	""	3	3	0	63	0	0	4	"MIS_SCH1"	3	1	7	0	1	30	0	30	50	"EXP_SCL1"
"EDWSCH1,EDWSCH2,EDWSCH3"	EDWSCH3	"RES_ED_WSCH3"	"EDWSCH3"	10	1	800	1400	"SND_SHT_S2"	""	""	"NEXSCANNON"	3	"b1"	"b13"	3	3	0	63	0	0	4	"MIS_SCH1"	3	1	8	0	1	20	0	20	50	"EXP_SCL1"
"EDWSCL1,EDWSCL2,EDWSCL3"	EDWSCL1	"RES_ED_WSCL1"	"EDWSCL1"	10	1	300	800	"SND_SHT_S2"	""	""	"NEXSCANNON"	3	"b11"	""	3	3	0	63	0	0	3	"MIS_SCL1"	3	1	7	0	1	40	0	40	50	"EXP_SCL1"
"EDWSCL1,EDWSCL2,EDWSCL3"	EDWSCL2	"RES_ED_WSCL2"	"EDWSCL2"	10	1	300	800	"SND_SHT_S2"	""	""	"NEXSCANNON"	3	"b11"	""	3	3	0	63	0	0	3	"MIS_SCL1"	3	1	7	0	1	30	0	30	50	"EXP_SCL1"
"EDWSCL1,EDWSCL2,EDWSCL3"	EDWSCL3	"RES_ED_WSCL3"	"EDWSCL3"	10	1	300	800	"SND_SHT_S2"	""	""	"NEXSCANNON"	3	"b11"	""	3	3	0	63	0	0	3	"MIS_SCL1"	3	1	7	0	1	20	0	20	50	"EXP_SCL1"
"EDWSDI"	EDWSDI	"RES_ED_WSDI"	"EDWSDI"	10	28	300	300	"SND_SHT_L3"	""	""	"NEXBCANNON"	4	"b29"	""	15	10	0	50	0	0	3	"MIS_SDI"	2	3	15	0	0	1	0	250	3	""
"EDWSI1,EDWSI2"	EDWSI1	"RES_ED_WSI1"	"EDWSI1"	10	0	300	600	"SND_SHT_I1"	""	""	"NEXEDWSI"	2	"b11"	""	5	3	0	20	0	0	1	"MIS_SI"	12	1	7	0	0	20	0	100	1	"SHT_SI"
"EDWSI1,EDWSI2"	EDWSI2	"RES_ED_WSI2"	"EDWSI2"	10	0	300	600	"SND_SHT_I1"	""	""	"NEXEDWSI"	2	"b11"	""	5	3	0	20	0	0	1	"MIS_SI"	12	1	7	0	0	20	0	80	1	"SHT_SI"
"EDWSL1,EDWSL2,EDWSL3"	EDWSL1	"RES_ED_WSL1"	"EDWSL1"	10	0	300	400	"SND_SHT_L1"	""	""	"NEXSCANNON"	2	"b11"	""	5	3	0	20	0	0	1	"MIS_SL1"	1	1	6	0	0	0	0	1	16	""
"EDWSL1,EDWSL2,EDWSL3"	EDWSL2	"RES_ED_WSL2"	"EDWSL2"	10	0	300	400	"SND_SHT_L1"	""	""	"NEXSCANNON"	2	"b11"	""	5	3	0	20	0	0	2	"MIS_SL2"	1	1	6	0	1	0	0	1	16	""
"EDWSL1,EDWSL2,EDWSL3"	EDWSL3	"RES_ED_WSL3"	"EDWSL3"	10	0	300	400	"SND_SHT_L1"	""	""	"NEXSCANNON"	2	"b11"	""	5	3	0	20	0	0	3	"MIS_SL3"	1	1	6	0	1	0	0	1	16	""
"EDWSM1,EDWSM2,EDWSM3"	EDWSM1	""	"UCSWSM1"	10	0	900	800	"SND_SHT_R2"	""	""	"NEXBCANNON"	4	"b14"	""	3	3	64	20	0	0	1	"MIS_ED_SUB1"	6	1	5	0	0	40	0	40	10	""
"EDWSM1,EDWSM2,EDWSM3"	EDWSM2	""	"UCSWSM2"	10	0	900	800	"SND_SHT_R2"	""	""	"NEXBCANNON"	4	"b14"	""	3	3	64	20	0	0	1	"MIS_ED_SUB2"	6	1	6	0	0	35	0	35	10	""
"EDWSM1,EDWSM2,EDWSM3"	EDWSM3	""	"UCSWSM3"	10	0	900	800	"SND_SHT_R2"	""	""	"NEXBCANNON"	4	"b14"	""	3	3	64	20	0	0	1	"MIS_ED_SUB3"	6	1	7	0	0	30	0	30	10	""
"EDWSO1,EDWSO2"	EDWSO1	"RES_ED_WSO1"	"EDWSO1"	10	1	1000	1200	"SND_SHT_C3"	""	""	""	4	"b18"	""	3	0	10	20	2	40	3	"MIS_EDSO3"	10	1	20	0	0	100	1	0	20	"SHT_HC"
"EDWSO1,EDWSO2"	EDWSO2	"RES_ED_WSO2"	"EDWSO2"	10	1	1000	1200	"SND_SHT_C3"	""	""	""	4	"b18"	""	3	0	10	20	2	40	4	"MIS_EDSO4"	10	1	20	0	0	100	1	0	20	"SHT_HC"
"EDWSPECIAL"	EDWSPECIAL	""	"EDWMM31"	10	1	0	0	"SND_SHT_R2"	""	""	""	3	"b8"	""	3	3	64	32	0	0	2	"MIS_AAR1"	6	2	8	0	0	20	1	0	50	""
"EDWSR1,EDWSR2,EDWSR3"	EDWSR1	"RES_ED_WSR1"	"EDWSR1"	10	0	300	500	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b11"	""	5	3	64	20	0	0	2	"MIS_SR1"	6	3	8	0	0	24	1	0	60	"SHT_SC"
"EDWSR1,EDWSR2,EDWSR3"	EDWSR2	"RES_ED_WSR2"	"EDWSR2"	10	0	300	500	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b11"	""	5	3	64	20	0	0	4	"MIS_SR1"	6	3	8	0	0	19	1	0	80	"SHT_SC"
"EDWSR1,EDWSR2,EDWSR3"	EDWSR3	"RES_ED_WSR3"	"EDWSR3"	10	0	300	500	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b11"	""	5	3	64	20	0	0	4	"MIS_SR1"	6	3	8	0	2	32	1	0	100	"SHT_SC"
"EDWSR1AB,EDWSR2AB,EDWSR3AB"	EDWSR1AB	"RES_ED_WSR1"	"EDWSR1AB"	10	1	300	500	"SND_SHT_R1"	""	""	"NEXEDWCA"	3	"b7"	""	5	3	64	15	0	0	1	"MIS_SR1"	6	3	8	0	0	24	1	0	60	"SHT_SC"
"EDWSR1AB,EDWSR2AB,EDWSR3AB"	EDWSR2AB	"RES_ED_WSR2"	"EDWSR2AB"	10	1	300	500	"SND_SHT_R1"	""	""	"NEXEDWCA"	3	"b7"	""	5	3	64	15	0	0	2	"MIS_SR1"	6	3	8	0	0	19	1	0	80	"SHT_SC"
"EDWSR1AB,EDWSR2AB,EDWSR3AB"	EDWSR3AB	"RES_ED_WSR3"	"EDWSR2AB"	10	1	300	500	"SND_SHT_R1"	""	""	"NEXEDWCA"	3	"b7"	""	5	3	64	15	0	0	2	"MIS_SR1"	6	3	8	0	1	32	1	0	100	"SHT_SC"
